dataset,model,method,contrast,schedule,reference,metric,delta,ci_low,ci_high,verdict,eligible_queries,bootstrap_seed,bootstrap_draws,interval
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,nDCG@10,0.06314147676731788,0.04775691149073509,0.07839750009833152,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,nDCG@20,0.06834746769267132,0.05446623847540763,0.08270019356341538,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,cNDCG@10,0.03840955713839843,0.025508897448612143,0.05104105123358964,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,cNDCG@20,0.03380182534396302,0.023245082127081103,0.04413076676860009,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,JudgedCoverage@10,0.046103896103896105,0.029220779220779217,0.0633116883116883,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,JudgedCoverage@20,0.05795454545454546,0.04237012987012986,0.07435064935064935,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,Recall@20,0.0798585169725555,0.05705312806028837,0.10400318559060481,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,Recall@100,0.08998812273138744,0.06920513057930047,0.11207041229461567,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,nDCG@10,0.06604567848375593,0.04970024318049192,0.08223674598267527,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,nDCG@20,0.06648443913885704,0.052088371164704696,0.081270130370741,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,cNDCG@10,0.03777601314938033,0.02403247900101401,0.05091110013458636,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,cNDCG@20,0.03255291904158832,0.021263418214600347,0.04374950102362485,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,JudgedCoverage@10,0.05487012987012987,0.038636363636363635,0.07142857142857144,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,JudgedCoverage@20,0.052597402597402594,0.03733766233766233,0.06818181818181818,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,Recall@20,0.06140723493331826,0.04322117414649938,0.08188045792999941,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,Recall@100,0.08232504018754296,0.06386176126871403,0.10199499465585403,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,nDCG@10,0.05794006004793627,0.04154395319651236,0.07419226275036882,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,nDCG@20,0.06413356957163792,0.05057511292938785,0.07790496649147258,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,cNDCG@10,0.03495333142323082,0.02168524950794358,0.04783945742989496,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,cNDCG@20,0.030915461216863588,0.020614624197251793,0.04148393147184277,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,JudgedCoverage@10,0.04902597402597402,0.032792207792207796,0.06590909090909092,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,JudgedCoverage@20,0.054383116883116873,0.03961038961038961,0.0693181818181818,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,Recall@20,0.0665856516213028,0.04646590193399924,0.08851544886516576,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,Recall@100,0.09511771458462592,0.07439777532159758,0.11713660468566206,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,nDCG@10,0.061570268719981586,0.0466826646035842,0.07646143345918813,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,nDCG@20,0.06599687897110881,0.05280334710661957,0.07956754740319635,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,cNDCG@10,0.037532724978564566,0.025271902316017277,0.049485530312700594,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,cNDCG@20,0.03272939986896683,0.02247153014582656,0.042839829399275206,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,JudgedCoverage@10,0.04749536178107607,0.033024118738404454,0.06266349721706864,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,JudgedCoverage@20,0.055055658627087195,0.040746753246753246,0.06982896567717993,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,Recall@20,0.0654782299182563,0.04806391936702864,0.08422430523716305,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,Recall@100,0.08934723163648244,0.07210046043555474,0.10819202946341432,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,nDCG@10,0.05601717365432223,0.03918742976365153,0.07250966683509424,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,nDCG@20,0.06239086575677184,0.04851241485918955,0.07647688891049453,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,cNDCG@10,0.034813678375850074,0.021314372493674988,0.04836279372609251,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,cNDCG@20,0.029511713758207526,0.018445328674542343,0.04057354676085793,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,JudgedCoverage@10,0.04772727272727272,0.03149350649350649,0.06493506493506493,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,JudgedCoverage@20,0.05487012987012987,0.04009740259740259,0.06996753246753247,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,Recall@20,0.057866228529494586,0.037891366941568076,0.07960563875042619,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,Recall@100,0.07826666308030814,0.05982591348743609,0.09807491406323189,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,nDCG@10,0.06248513819245545,0.04602001549104841,0.07883349464306094,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,nDCG@20,0.0665106265400141,0.05278379113421067,0.08057042800724992,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,cNDCG@10,0.03630987307754329,0.022640302822955115,0.049928075787629186,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,cNDCG@20,0.03233384249300771,0.021414232629351923,0.0433136865313525,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,JudgedCoverage@10,0.05259740259740258,0.036873840445269014,0.06892393320964749,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,JudgedCoverage@20,0.05526437847866418,0.041117230983302396,0.06985157699443413,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,Recall@20,0.07125135019878527,0.05262919052428207,0.09161772308039086,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,Recall@100,0.09097100318220222,0.07277046655222999,0.11073498412522782,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,nDCG@10,0.06356215673036017,0.047380318180140636,0.07956561082656656,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,nDCG@20,0.06760535529258516,0.05402274666315008,0.08122532186184708,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,cNDCG@10,0.03993266158401754,0.026409598668246093,0.05312027330481535,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,cNDCG@20,0.03559757532517426,0.025264538506606673,0.04579291180352383,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,JudgedCoverage@10,0.04642857142857143,0.029870129870129873,0.06396103896103894,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,JudgedCoverage@20,0.054220779220779204,0.03961038961038961,0.06931818181818182,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,Recall@20,0.07374182541991064,0.053223838219719974,0.09676886403033953,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,Recall@100,0.08523189708592697,0.06693271592485493,0.10540912157588908,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,nDCG@10,0.03864857584250507,0.02276257482720134,0.054967623969118466,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,nDCG@20,0.044053833757386286,0.029835667526149176,0.05892778355125515,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,cNDCG@10,0.012587778152162039,0.00021872670470898282,0.0257072035236584,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,cNDCG@20,0.017561850025985492,0.006851682117236842,0.02895826620236205,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,JudgedCoverage@10,0.05876623376623377,0.041233766233766234,0.07727272727272726,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,JudgedCoverage@20,0.05178571428571428,0.036038961038961044,0.06801948051948052,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,Recall@20,0.01875273646691252,0.0018730013941966664,0.03689661671634205,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,Recall@100,0.024774719793658334,0.009739400244163343,0.04101926077102293,improves,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,nDCG@10,0.0009148694724738697,-0.004476285215490898,0.006387964643110703,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,nDCG@20,0.0005137475689053013,-0.004029109416811972,0.005188331844315305,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,cNDCG@10,-0.0012228519010212709,-0.005799879758923432,0.003320237136270943,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,cNDCG@20,-0.0003955573759591135,-0.003703825177224255,0.003006170782332241,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,minilm,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,JudgedCoverage@10,0.005102040816326521,-0.00037105751391466863,0.01062152133580704,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
