dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_recall,source_order_recall_ci_low,source_order_recall_ci_high,seven_schedule_mean_recall,seven_schedule_mean_recall_ci_low,seven_schedule_mean_recall_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,recall_C0,recall_C0_ci_low,recall_C0_ci_high,recall_C1,recall_C1_ci_low,recall_C1_ci_high,recall_C2s1,recall_C2s1_ci_low,recall_C2s1_ci_high,recall_C2s2,recall_C2s2_ci_low,recall_C2s2_ci_high,recall_C2s3,recall_C2s3_ci_low,recall_C2s3_ci_high,recall_C2s4,recall_C2s4_ci_low,recall_C2s4_ci_high,recall_C2s5,recall_C2s5_ci_low,recall_C2s5_ci_high,delta_seven_schedule_mean_recall_vs_raw_seven,delta_seven_schedule_mean_recall_vs_raw_seven_ci_low,delta_seven_schedule_mean_recall_vs_raw_seven_ci_high,delta_persistent_inclusion_vs_raw_seven,delta_persistent_inclusion_vs_raw_seven_ci_low,delta_persistent_inclusion_vs_raw_seven_ci_high,delta_VI_vs_raw_seven,delta_VI_vs_raw_seven_ci_low,delta_VI_vs_raw_seven_ci_high,delta_persistent_omission_vs_raw_seven,delta_persistent_omission_vs_raw_seven_ci_low,delta_persistent_omission_vs_raw_seven_ci_high,delta_source_recall_vs_raw_C0,delta_source_recall_vs_raw_C0_ci_low,delta_source_recall_vs_raw_C0_ci_high,delta_mean_recall_vs_raw_C0,delta_mean_recall_vs_raw_C0_ci_low,delta_mean_recall_vs_raw_C0_ci_high
wands,minilm,100,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,query_macro,308,21299,2026091701,10000,0.5788332820924585,0.540442339286388,0.6168707106396457,,,,,,,,,,,,,0.5788332820924585,0.540442339286388,0.6168707106396457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
wands,minilm,100,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,pair_micro,308,21299,2026091701,10000,0.3508615427954364,0.3036609701883993,0.40645022360044597,,,,,,,,,,,,,0.3508615427954364,0.3036609701883993,0.40645022360044597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
wands,minilm,100,lexical_ascending,42994,phase4/results/wands/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.0,0.0,0.0,0.4395093363819896,0.40048219626664877,0.4782157993952101,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,-0.005638278372554059,-0.015155839914785484,0.0031244994237153694,0.108979810022635,0.09478844625984513,0.124605569897335,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,0.10995866449256039,0.09510499429000348,0.12577789010100487,-0.018342618474448145,-0.03168227862091149,-0.006433612913751217,-0.018342618474448145,-0.03168227862091149,-0.006433612913751217
wands,minilm,100,lexical_ascending,42994,phase4/results/wands/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",pair_micro,308,21299,2026091701,10000,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.0,0.0,0.0,0.6595145311986478,0.6050835426318182,0.7055790711424959,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819,0.34048546880135216,0.2944209288575042,0.3949164573681819,-0.004192014380286126,-0.008316436307911396,-0.0004000400502328361,0.10972346119536129,0.09965226895559089,0.12117879796051749,-0.24381426358044977,-0.2663715312816719,-0.22383532304842324,0.1340908023850885,0.12235865766397132,0.14723882629669566,-0.01037607399408423,-0.016401757321286643,-0.004851054716850279,-0.01037607399408423,-0.016401757321286643,-0.004851054716850279
wands,minilm,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.0,0.0,0.0,0.43838435437940326,0.39923467720966416,0.4779025924403739,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,-0.004513296369967802,-0.013638019701076561,0.00426251023024401,0.11010479202522126,0.09450940976844166,0.12693964260195778,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,0.10883368248997415,0.0948910619562882,0.123811352297029,-0.017217636471861888,-0.029719414725850234,-0.005846446965918054,-0.017217636471861888,-0.029719414725850234,-0.005846446965918054
wands,minilm,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",pair_micro,308,21299,2026091701,10000,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.0,0.0,0.0,0.6555237335086155,0.6000955436858042,0.7023573401286646,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.3444762664913846,0.2976426598713354,0.3999044563141958,-0.0002012166902537312,-0.00451128177144087,0.004002729108776415,0.11371425888539367,0.10168205017798425,0.1272486412247913,-0.24381426358044977,-0.2663715312816719,-0.22383532304842324,0.13010000469505612,0.11956052967830608,0.14223828686453344,-0.006385276304051834,-0.012246108719504082,-0.0010224997428098363,-0.006385276304051834,-0.012246108719504082,-0.0010224997428098363
wands,minilm,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.0,0.0,0.0,0.4281319519131602,0.3892745237186411,0.46666737733330443,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.005739106096275246,-0.005917180610655394,0.017682497467785403,0.12035719449146433,0.10487792471232615,0.13725906008333194,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,0.09858128002373108,0.08265993886423935,0.11493225575005724,-0.006965234005618838,-0.02123787596757334,0.006767867800097254,-0.006965234005618838,-0.02123787596757334,0.006767867800097254
wands,minilm,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",pair_micro,308,21299,2026091701,10000,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.0,0.0,0.0,0.6538804638715433,0.5987291078408056,0.7009213002078093,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.0014420529468184304,-0.002177573322319593,0.00519423913524715,0.11535752852246585,0.10428032407163013,0.12811628695930852,-0.24381426358044977,-0.2663715312816719,-0.22383532304842324,0.12845673505798394,0.11749509641039883,0.14057927185554603,-0.004742006666979672,-0.010217880711816577,0.00044665234113551775,-0.004742006666979672,-0.010217880711816577,0.00044665234113551775
wands,minilm,100,set_mean,42994,phase4/results/wands/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.0,0.0,0.0,0.41192999671045294,0.3727955897508601,0.4504816945320885,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.021941061298982472,0.007859555574125394,0.03713042742947015,0.13655914969417154,0.11643758918504052,0.1577582921826516,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,0.08237932482102386,0.06464707909161735,0.09976664455519826,0.009236721197088392,-0.006465071223019748,0.025179340719651232,0.009236721197088392,-0.006465071223019748,0.025179340719651232
wands,minilm,100,set_mean,42994,phase4/results/wands/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",pair_micro,308,21299,2026091701,10000,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.0,0.0,0.0,0.6470256819568994,0.5894061629541485,0.6965595481744999,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.008296834861462312,-0.0008936617331719482,0.01871815233244031,0.12221231043710973,0.10677368145085359,0.13969016171618073,-0.24381426358044977,-0.2663715312816719,-0.22383532304842324,0.12160195314334006,0.10926128600340326,0.1345639515929764,0.002112775247664209,-0.0073257133570739635,0.012403509576389969,0.002112775247664209,-0.0073257133570739635,0.012403509576389969
wands,minilm,100,centroid_2,42994,phase4/results/wands/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.0,0.0,0.0,0.435622496590503,0.3961593990939877,0.47435137522657755,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,-0.001751438581067498,-0.0122618966463992,0.007684784155300578,0.11286664981412158,0.09916753236717195,0.126992148885526,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,0.10607182470107385,0.09116189038027249,0.1225989088629335,-0.014455778682961586,-0.029863192423470637,-0.0011138348212968185,-0.014455778682961586,-0.029863192423470637,-0.0011138348212968185
wands,minilm,100,centroid_2,42994,phase4/results/wands/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",pair_micro,308,21299,2026091701,10000,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796,0.0,0.0,0.0,0.650828677402695,0.5952162295879204,0.69803419148097,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796,0.34917132259730504,0.30196580851903,0.4047837704120796,0.004493839415666736,0.002216962658118565,0.0070223740545115165,0.11840931499131414,0.10695741254114126,0.131685466077888,-0.24381426358044977,-0.2663715312816719,-0.22383532304842324,0.12540494858913565,0.1153749286104528,0.1365658825684322,-0.0016902201981313673,-0.005776849229776079,0.002259755638178073,-0.0016902201981313673,-0.005776849229776079,0.002259755638178073
wands,minilm,100,max_2,42994,phase4/results/wands/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.0,0.0,0.0,0.42960982749348087,0.39053076434937134,0.46841737658409527,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.0042612305159546076,-0.004038649269271786,0.012203822480268255,0.11887931891114367,0.10426364995605747,0.13465092826639385,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,0.10005915560405172,0.0862966151440086,0.11471883700656285,-0.008443109585939476,-0.02143511611290721,0.0032767177186491013,-0.008443109585939476,-0.02143511611290721,0.0032767177186491013
wands,minilm,100,max_2,42994,phase4/results/wands/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",pair_micro,308,21299,2026091701,10000,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.0,0.0,0.0,0.6501244189868068,0.5945496956288372,0.6970526945701458,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.3498755810131931,0.3029473054298541,0.40545030437116286,0.0051980978315548055,0.002857968721587022,0.007820741725059635,0.11911357340720222,0.1076130278882439,0.13236769053335323,-0.24381426358044977,-0.2663715312816719,-0.22383532304842324,0.12470069017324757,0.11443324828764598,0.13590901597188637,-0.0009859617822432956,-0.004929540539297089,0.002877027261812249,-0.0009859617822432956,-0.004929540539297089,0.002877027261812249
