query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
978,1.25 sunglasses for women,multi_constraint,16,12,0.6473307272715452,0.5625,0.4166666666666667,0.5833333333333333,0.9,0.8825664984875222,0.8125,0.75,0.25,0.65,0.8825664984875222,1.0,1.0,0.0,0.32,-0.4070457892053472
1210,10 hottest models without cloth,multi_constraint,35,2,0.0,0.0,0.0,1.0,0.0,0.16156427507652096,0.0,0.0,1.0,0.0,0.28707982765895246,0.0,0.0,1.0,0.0,-0.13161012883158188
1293,10 qt stainless steel pot without aluminum,multi_constraint,39,10,0.2373503814316592,0.20689655172413793,0.2,0.8,0.9,0.3488401525232289,0.4482758620689655,0.3,0.7,0.85,0.6122283364366518,0.8620689655172413,0.8,0.19999999999999996,0.66,-0.047721357223183325
1310,10 succulent plants without plastic containers,multi_constraint,40,1,0.23432280089577576,0.30434782608695654,0.0,1.0,0.8,0.24754657565386265,0.391304347826087,0.0,1.0,0.7,0.490270452666891,0.6086956521739131,1.0,0.0,0.5,0.08188325446055247
1458,100% cranberry juice not from concentrate,multi_constraint,39,15,0.5530841895038209,0.21212121212121213,0.3333333333333333,0.6666666666666667,1.0,0.5977552240633812,0.36363636363636365,0.5333333333333333,0.4666666666666667,0.85,0.808761566846538,0.6363636363636364,0.7333333333333333,0.2666666666666667,0.52,-0.027002402992825303
1476,100% remy hair bundles without weft for box braids,long_descriptive,40,17,0.261884071036892,0.2571428571428571,0.11764705882352941,0.8823529411764706,1.0,0.37540041811696817,0.4857142857142857,0.4117647058823529,0.5882352941176471,1.0,0.6975184237305735,0.8571428571428571,0.9411764705882353,0.05882352941176472,0.68,-0.08653724425785592
1530,104 bcd crank arms without chainring,multi_constraint,40,17,0.45957375529352734,0.25,0.23529411764705882,0.7647058823529411,1.0,0.5212180570372166,0.5,0.5294117647058824,0.47058823529411764,1.0,0.7834068334709557,0.9285714285714286,0.9411764705882353,0.05882352941176472,0.72,0.08067650248423268
1659,10×6 patio gazebo without cover,multi_constraint,40,5,0.24562649577219586,0.23809523809523808,0.4,0.6,1.0,0.4093091038603879,0.38095238095238093,0.8,0.19999999999999996,0.9,0.49946295291089093,0.7619047619047619,0.8,0.19999999999999996,0.58,-0.03624328392251615
1816,12 hp engine,attribute_constraint,16,4,0.8661524709105912,0.5,1.0,0.0,0.7,0.8750099021748929,0.9285714285714286,1.0,0.0,0.7,0.8750099021748929,0.9285714285714286,1.0,0.0,0.3,0.5417355864469842
2286,16x48 frame,attribute_constraint,39,13,0.3147409736609862,0.1,0.0,1.0,0.2,0.5002850797079885,0.2,0.07692307692307693,0.9230769230769231,0.2,0.6588508607567346,0.35,0.23076923076923078,0.7692307692307692,0.18,0.390006747579955
2390,18x13 setting ring,attribute_constraint,16,2,0.19016317819658102,0.4375,0.0,1.0,0.7,0.36310645183948526,0.5625,0.0,1.0,0.45,0.36310645183948526,0.8125,0.5,0.5,0.26,-0.47647225556597694
