query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
327,kohler purist brushed bronze,product_type,115,8,0.6186511440664763,0.045454545454545456,0.25,0.75,0.4,0.6823498503246106,0.09090909090909091,0.375,0.625,0.45,0.752821517138628,0.20454545454545456,0.375,0.625,0.38,0.36940729898934044
328,golub dining table,product_type,659,1,1.0,0.013910355486862442,1.0,0.0,0.9,1.0,0.027820710973724884,1.0,0.0,0.9,0.9877774756660044,0.061823802163833076,1.0,0.0,0.8,0.04006266636220335
329,wayfair tension rod,product_type,83,2,0.8541209758975492,0.12195121951219512,1.0,0.0,1.0,0.889474592422634,0.24390243902439024,1.0,0.0,1.0,0.9295373998844897,0.4634146341463415,1.0,0.0,0.76,0.25228045891197187
330,kari 2 piece,attribute_constraint,600,1,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,1.0,0.7,0.06701762870868065,0.008771929824561403,0.0,1.0,0.6,-0.3207663643880893
331,upholstered girls bed,product_type,533,52,0.5268398566463763,0.013207547169811321,0.038461538461538464,0.9615384615384616,0.7,0.5069218308205935,0.026415094339622643,0.07692307692307693,0.9230769230769231,0.7,0.4694615695166919,0.06037735849056604,0.1346153846153846,0.8653846153846154,0.64,0.11339830545675919
332,attleboro drum coffee table,product_type,1410,1,0.8259896754927477,0.0071174377224199285,1.0,0.0,1.0,0.8740472256188766,0.014234875444839857,1.0,0.0,1.0,0.9235691157413181,0.034875444839857654,1.0,0.0,0.98,0.0776518992600791
333,stainless steel colander set,product_type,315,21,0.8926382747840401,0.12048192771084337,0.38095238095238093,0.6190476190476191,1.0,0.7663102668313511,0.24096385542168675,0.5238095238095238,0.47619047619047616,1.0,0.9524630779179549,0.6024096385542169,1.0,0.0,1.0,0.6790810102651808
334,itchington butterfly,brand_entity_proxy,122,6,0.7931016812718313,0.1,0.8333333333333334,0.16666666666666663,1.0,0.7394854140075384,0.14,1.0,0.0,0.85,0.6782674768648204,0.38,1.0,0.0,0.84,0.3168689274439767
335,canadian,brand_entity_proxy,81,42,1.0,0.23809523809523808,0.23809523809523808,0.7619047619047619,1.0,1.0,0.40476190476190477,0.40476190476190477,0.5952380952380952,0.85,0.999173825960098,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.6,0.8559862204157714
337,iittala bowl,brand_entity_proxy,201,39,0.955830517697074,0.08264462809917356,0.23076923076923078,0.7692307692307692,1.0,0.9259111380059847,0.1652892561983471,0.4358974358974359,0.5641025641025641,1.0,0.8489447008776424,0.4132231404958678,0.6923076923076923,0.3076923076923077,1.0,0.832873971345653
339,ruckus chair,product_type,3044,6,0.9013488023398735,0.0673076923076923,1.0,0.0,1.0,0.812195320812949,0.10576923076923077,1.0,0.0,0.95,0.5683141917990732,0.10576923076923077,1.0,0.0,0.92,0.0436395272162511
341,canvas map art,product_type,199,22,1.0,0.05025125628140704,0.45454545454545453,0.5454545454545454,1.0,0.8372059397937589,0.09547738693467336,0.5909090909090909,0.40909090909090906,0.95,0.9166011242699769,0.18090452261306533,0.7727272727272727,0.2272727272727273,0.72,0.40728452791865216
342,brendon counter stool,product_type,478,2,1.0,0.020964360587002098,1.0,0.0,1.0,1.0,0.041928721174004195,1.0,0.0,1.0,1.0,0.09224318658280922,1.0,0.0,0.88,0.12244823290703037
343,navy and peach bedding,product_type,116,0,1.0,0.02608695652173913,,,0.3,1.0,0.034782608695652174,,,0.2,0.9847599855899974,0.06086956521739131,,,0.14,-0.0710133551657343
344,ottoman bed queen,attribute_constraint,116,0,1.0,0.017543859649122806,,,0.2,1.0,0.03508771929824561,,,0.2,1.0,0.13157894736842105,,,0.3,0.10284535748672662
346,nesting tray set,product_type,110,19,0.8062502433656068,0.11363636363636363,0.3684210526315789,0.631578947368421,1.0,0.7641428155704187,0.19318181818181818,0.5789473684210527,0.42105263157894735,0.9,0.8477442274236505,0.42045454545454547,0.7368421052631579,0.26315789473684215,0.76,0.5970822673419709
347,olive green console table,attribute_constraint,577,0,1.0,0.017513134851138354,,,1.0,1.0,0.03327495621716287,,,0.95,1.0,0.08056042031523643,,,0.92,0.17324129934148597
348,one alium way,product_type,2,0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,
349,mud room sign,product_type,98,5,0.8821487471586765,0.06315789473684211,0.6,0.4,0.6,0.9048925088006852,0.1368421052631579,0.8,0.19999999999999996,0.65,0.9345333219261268,0.30526315789473685,0.8,0.19999999999999996,0.58,0.25840942218864676
351,white bathroom vanity black hardware,multi_constraint,727,0,1.0,0.011347517730496455,,,0.8,1.0,0.02553191489361702,,,0.9,1.0,0.05815602836879433,,,0.82,0.29571546093927076
352,amarillo,brand_entity_proxy,81,29,1.0,0.3448275862068966,0.3448275862068966,0.6551724137931034,1.0,1.0,0.6896551724137931,0.6896551724137931,0.31034482758620685,1.0,1.0,0.9310344827586207,0.9310344827586207,0.06896551724137934,0.54,0.8304421390689802
353,pennfield playhouse,brand_entity_proxy,54,1,1.0,0.4,1.0,0.0,1.0,0.9744058247626352,0.68,1.0,0.0,0.85,0.9907787593687355,0.72,1.0,0.0,0.38,0.7752258278560409
354,tressler rug,product_type,1402,0,1.0,0.006559766763848397,,,0.9,1.0,0.013119533527696793,,,0.9,1.0,0.034256559766763846,,,0.94,0.2502137561157159
355,argenteuil,brand_entity_proxy,59,30,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,0.62,0.8660254037844387
356,platform bed side table,product_type,960,0,0.6067216003536937,0.0074309978768577496,,,1.0,0.711440789314825,0.013800424628450107,,,0.85,0.813609649212231,0.03397027600849257,,,0.74,-0.09180775287283886
357,tall free standing pet gate,multi_constraint,355,34,0.6738109341664468,0.1694915254237288,0.11764705882352941,0.8823529411764706,1.0,0.7151633175178618,0.3389830508474576,0.3235294117647059,0.6764705882352942,1.0,0.890026626345652,0.847457627118644,0.9411764705882353,0.05882352941176472,1.0,0.6364418365133768
358,sliding closet mirror,product_type,116,4,0.8965528509418313,0.08849557522123894,0.75,0.25,1.0,0.9428672923306943,0.12389380530973451,1.0,0.0,0.7,0.9496320175391548,0.21238938053097345,1.0,0.0,0.52,0.1600742642574454
359,french molding,brand_entity_proxy,203,8,0.8313181190578569,0.06206896551724138,0.75,0.25,0.9,0.8780811564441,0.11724137931034483,0.875,0.125,0.9,0.8722133588098507,0.21379310344827587,1.0,0.0,0.72,0.44131056026499954
360,huntsville sectional sofa,product_type,125,0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,1.0,0.016,,,0.04,
362,brushed gold wall decor,attribute_constraint,245,0,1.0,0.044642857142857144,,,1.0,1.0,0.07589285714285714,,,0.85,1.0,0.13392857142857142,,,0.6,0.3626271687832479
364,croscill ashton,brand_entity_proxy,114,0,0.9052116356304495,0.2,,,1.0,0.938826684621968,0.37777777777777777,,,0.9,0.9306185701699831,0.5777777777777777,,,0.54,0.7762992209530729
366,drudge report,brand_entity_proxy,1,0,,,,,0.0,,,,,0.0,,,,,0.0,
367,wooden chair outdoor,attribute_constraint,202,42,0.7276427210494695,0.03571428571428571,0.09523809523809523,0.9047619047619048,0.7,0.7312562904867106,0.0663265306122449,0.21428571428571427,0.7857142857142857,0.65,0.7503346467257433,0.12244897959183673,0.35714285714285715,0.6428571428571428,0.48,0.494353971833417
368,pasta tools,brand_entity_proxy,143,81,1.0,0.08333333333333333,0.12345679012345678,0.8765432098765432,1.0,1.0,0.16666666666666666,0.24691358024691357,0.7530864197530864,1.0,0.9907450280402066,0.4083333333333333,0.5925925925925926,0.40740740740740744,0.98,0.749041728868457
369,wrought tv stand,product_type,362,2,0.5821032065260975,0.025,0.0,1.0,0.9,0.6833800218492042,0.05277777777777778,0.0,1.0,0.95,0.798147164547621,0.1361111111111111,0.0,1.0,0.98,0.06789897101983823
370,rug for teen room,product_type,3,1,0.7579237460681981,0.0,0.0,1.0,0.0,0.7579237460681981,0.0,0.0,1.0,0.0,0.7579237460681981,0.0,0.0,1.0,0.0,-0.8660254037844387
371,milk cow chair,product_type,112,8,0.3649302102017378,0.05154639175257732,0.0,1.0,0.5,0.5708630163179711,0.12371134020618557,0.125,0.875,0.6,0.739089966777704,0.17525773195876287,0.25,0.75,0.34,0.301661134847429
372,verden callan,brand_entity_proxy,120,1,0.8967048973456863,0.16666666666666666,1.0,0.0,0.9,0.8981702603529579,0.2708333333333333,1.0,0.0,0.8,0.9331388015322792,0.3541666666666667,1.0,0.0,0.4,0.7731581344633359
374,sinks bed frame,product_type,170,0,0.8115558478722846,0.04964539007092199,,,0.9,0.8420280092200153,0.07801418439716312,,,0.7,0.8822663663679827,0.15602836879432624,,,0.52,0.3484652276720287
375,pastel pink desk chair,product_type,211,0,1.0,0.014492753623188406,,,0.3,1.0,0.033816425120772944,,,0.35,1.0,0.0821256038647343,,,0.34,0.23278663359803448
376,island estate coffee table,product_type,1430,3,0.8409494862638364,0.00700770847932726,0.6666666666666666,0.33333333333333337,1.0,0.8760847156621749,0.01401541695865452,0.6666666666666666,0.33333333333333337,1.0,0.9183834689112987,0.0350385423966363,0.6666666666666666,0.33333333333333337,1.0,0.10037279510593393
378,cliffside 5 light candle style drum chandelier,multi_constraint,580,0,1.0,0.017825311942959002,,,1.0,1.0,0.035650623885918005,,,1.0,1.0,0.08912655971479501,,,1.0,0.289916396876168
380,gravity feeder,brand_entity_proxy,124,6,0.9233212122073122,0.2222222222222222,0.8333333333333334,0.16666666666666663,1.0,0.9739779766989197,0.4444444444444444,1.0,0.0,1.0,0.9614146333242598,0.9555555555555556,1.0,0.0,0.88,0.8134132728217374
382,counter top one cup hot water dispenser,multi_constraint,89,4,0.4700182601018591,0.18181818181818182,0.0,1.0,1.0,0.5788037469624102,0.36363636363636365,0.0,1.0,1.0,0.7452551625961533,0.7272727272727273,0.0,1.0,0.8,0.7401669023132057
383,minnestrista,brand_entity_proxy,3,0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,
385,mom urn,brand_entity_proxy,55,0,0.77990823370192,0.3333333333333333,,,1.0,0.7881661809930903,0.6296296296296297,,,1.0,0.8922145583312661,0.8888888888888888,,,0.6,0.6804485315449161
386,alter furniture,brand_entity_proxy,298,0,0.9148568823583791,0.005076142131979695,,,0.1,0.945051411928014,0.005076142131979695,,,0.05,0.8384656343486263,0.005076142131979695,,,0.02,0.20615008179315622
388,outdoor sectional doning,product_type,64,0,1.0,0.05,,,0.3,1.0,0.08333333333333333,,,0.25,0.9691254461717442,0.18333333333333332,,,0.22,0.17820842224272612
389,brush nickel faucet bathroom,product_type,337,157,0.7662017410981652,0.021671826625386997,0.025477707006369428,0.9745222929936306,0.7,0.709561001816768,0.034055727554179564,0.044585987261146494,0.9554140127388535,0.6,0.688755387678744,0.08359133126934984,0.08280254777070063,0.9171974522292994,0.56,0.07291223068456139
390,cushion replacement insert,product_type,61,0,1.0,0.06557377049180328,,,0.4,1.0,0.06557377049180328,,,0.2,1.0,0.19672131147540983,,,0.24,
394,gray leather cocktail table,attribute_constraint,117,0,0.7453016244178956,0.038834951456310676,,,0.5,0.8027610141259456,0.038834951456310676,,,0.3,0.7995986646450288,0.08737864077669903,,,0.24,-0.1730975691491521
396,alyse 8 light,attribute_constraint,136,1,1.0,0.07575757575757576,1.0,0.0,1.0,1.0,0.12878787878787878,1.0,0.0,0.85,1.0,0.19696969696969696,1.0,0.0,0.52,0.27956020676771876
398,super bright lights,product_type,107,19,0.9432379215722527,0.0963855421686747,0.3684210526315789,0.631578947368421,0.8,0.8657518288846514,0.12048192771084337,0.47368421052631576,0.5263157894736843,0.5,0.9476791722009151,0.18072289156626506,0.631578947368421,0.368421052631579,0.3,0.7440326656867953
400,small ladies rocker swivel recliner,multi_constraint,24,0,1.0,0.041666666666666664,,,0.1,1.0,0.125,,,0.15,1.0,0.16666666666666666,,,0.08,
402,modern farmhouse lighting semi flush mount,style,251,7,0.38441023776109734,0.04424778761061947,0.0,1.0,1.0,0.49176702677307027,0.08849557522123894,0.0,1.0,1.0,0.6959483186689353,0.22123893805309736,0.42857142857142855,0.5714285714285714,1.0,0.4791377980492357
403,wood rack wide,attribute_constraint,149,31,0.44168849755894335,0.024193548387096774,0.03225806451612903,0.967741935483871,0.4,0.4143102374979564,0.04032258064516129,0.0967741935483871,0.9032258064516129,0.4,0.4986786138932507,0.0967741935483871,0.12903225806451613,0.8709677419354839,0.32,-0.010827917140778773
404,large cushion outdoor chair,attribute_constraint,564,4,0.6005540286277394,0.017241379310344827,0.25,0.75,0.9,0.6825453902142135,0.03639846743295019,0.25,0.75,0.95,0.7857297135929734,0.09003831417624521,0.25,0.75,0.94,0.2864707098050894
405,queen ann style living room chair,multi_constraint,446,0,1.0,0.011594202898550725,,,0.4,0.9652498273011313,0.017391304347826087,,,0.3,0.9810315078027004,0.02608695652173913,,,0.18,0.6429204910887408
406,refrigerator with ice an water in door,multi_constraint,98,22,0.47218218708801074,0.12987012987012986,0.13636363636363635,0.8636363636363636,1.0,0.5415954846333048,0.2597402597402597,0.36363636363636365,0.6363636363636364,1.0,0.7876861698547077,0.6233766233766234,0.9090909090909091,0.09090909090909094,0.98,0.5961662198945459
407,huge bookcase,product_type,331,11,0.3333333333333333,0.030211480362537766,0.0,1.0,1.0,0.4219450531779068,0.06042296072507553,0.0,1.0,1.0,0.6060447912589914,0.14803625377643503,0.18181818181818182,0.8181818181818181,0.98,0.09807720279380024
408,girl reading statue,product_type,102,31,0.9510907186004265,0.09803921568627451,0.2903225806451613,0.7096774193548387,1.0,0.8962251159529601,0.19607843137254902,0.5161290322580645,0.4838709677419355,1.0,0.9610033550955437,0.47058823529411764,0.9354838709677419,0.06451612903225812,0.96,0.6634890683204234
409,teal chair,product_type,3393,40,0.4066972554326934,0.0029411764705882353,0.025,0.975,0.9,0.3806800132112192,0.005555555555555556,0.025,0.975,0.85,0.45278929641554466,0.01437908496732026,0.125,0.875,0.88,0.37863008927339165
410,pool floats,brand_entity_proxy,281,58,1.0,0.10416666666666667,0.1724137931034483,0.8275862068965517,1.0,0.9285348112531776,0.20833333333333334,0.29310344827586204,0.7068965517241379,1.0,0.8399053049654193,0.4895833333333333,0.603448275862069,0.39655172413793105,0.98,0.7340419080209567
412,jennie tufted upholstered low profile platform bed,multi_constraint,1090,1,0.6943559465628248,0.006704980842911878,0.0,1.0,0.7,0.7787676299523247,0.01532567049808429,0.0,1.0,0.8,0.8946602497620398,0.040229885057471264,1.0,0.0,0.84,0.24192437430867936
415,toilet paper stand,product_type,151,75,0.9074250374176304,0.08130081300813008,0.12,0.88,1.0,0.9402551418644377,0.16260162601626016,0.25333333333333335,0.7466666666666666,1.0,0.9158431998603231,0.3983739837398374,0.5733333333333334,0.42666666666666664,0.98,0.6778461588823425
416,wayfair coffee table,product_type,1447,0,1.0,0.00693000693000693,,,1.0,1.0,0.013167013167013167,,,0.95,1.0,0.03395703395703396,,,0.98,0.0745544850200148
417,twin bed frame,attribute_constraint,567,188,0.8108582970019788,0.017793594306049824,0.0425531914893617,0.9574468085106383,1.0,0.8310939989147806,0.033807829181494664,0.0797872340425532,0.9202127659574468,0.95,0.7970494700540361,0.08185053380782918,0.17553191489361702,0.824468085106383,0.92,0.356958219637504
418,writing desk,product_type,1123,608,1.0,0.01002004008016032,0.01644736842105263,0.9835526315789473,1.0,1.0,0.02004008016032064,0.03289473684210526,0.9671052631578947,1.0,1.0,0.050100200400801605,0.08223684210526316,0.9177631578947368,1.0,0.7133245274447855
419,living room ideas,product_type,21,16,0.9095430364058891,0.0,0.0,1.0,0.0,0.975960633704,0.0,0.0,1.0,0.0,0.9762374122247663,0.047619047619047616,0.0625,0.9375,0.02,0.11078234188139946
420,tile backsplash,brand_entity_proxy,1013,766,0.9432379215722527,0.010101010101010102,0.01174934725848564,0.9882506527415144,1.0,0.9633676079520094,0.020202020202020204,0.024804177545691905,0.9751958224543081,1.0,0.9800040923896373,0.050505050505050504,0.0639686684073107,0.9360313315926893,1.0,0.3609744357133411
421,dining room tables,product_type,758,649,1.0,0.009722222222222222,0.01078582434514638,0.9892141756548536,0.7,1.0,0.02361111111111111,0.026194144838212634,0.9738058551617874,0.85,1.0,0.0625,0.06933744221879815,0.9306625577812019,0.9,0.4441431224515698
422,ergonomic chair,product_type,3328,428,1.0,0.0032637075718015664,0.02336448598130841,0.9766355140186916,1.0,1.0,0.006527415143603133,0.04672897196261682,0.9532710280373832,1.0,0.9696943968240038,0.016318537859007835,0.10981308411214953,0.8901869158878505,1.0,0.5801453119931531
423,wall shelves,brand_entity_proxy,3034,285,1.0,0.021479713603818614,0.031578947368421054,0.968421052631579,0.9,1.0,0.045346062052505964,0.06666666666666667,0.9333333333333333,0.95,1.0,0.10501193317422435,0.1543859649122807,0.8456140350877193,0.88,0.570939005651348
425,side table with storage,product_type,742,56,0.48006117753205346,0.011126564673157162,0.017857142857142856,0.9821428571428571,0.8,0.4982292192768827,0.02086230876216968,0.05357142857142857,0.9464285714285714,0.75,0.4948711978798415,0.05702364394993046,0.19642857142857142,0.8035714285714286,0.82,0.2854435525886908
426,outdoor storage,product_type,3254,223,1.0,0.007352941176470588,0.04035874439461883,0.9596412556053812,0.9,1.0,0.014705882352941176,0.08071748878923767,0.9192825112107623,0.9,0.962749881002894,0.03676470588235294,0.19730941704035873,0.8026905829596412,0.94,0.4342547778752317
427,lowes tile,brand_entity_proxy,1125,0,1.0,0.007987220447284345,,,0.5,1.0,0.01597444089456869,,,0.5,1.0,0.04313099041533546,,,0.54,0.8500660771554809
428,kitchen storage cabinet,product_type,537,66,0.4297683282887096,0.0189873417721519,0.030303030303030304,0.9696969696969697,0.9,0.4639093383813268,0.035864978902953586,0.045454545454545456,0.9545454545454546,0.85,0.44712213566208425,0.09071729957805907,0.13636363636363635,0.8636363636363636,0.86,0.3532159416168651
429,gray dresser,attribute_constraint,860,94,0.6873332711195501,0.01364522417153996,0.0425531914893617,0.9574468085106383,0.7,0.6453912710156232,0.029239766081871343,0.09574468085106383,0.9042553191489362,0.75,0.5138480718680057,0.05847953216374269,0.1595744680851064,0.8404255319148937,0.8,0.632825369198231
431,shoe bench entryway,product_type,160,75,1.0,0.06493506493506493,0.13333333333333333,0.8666666666666667,1.0,0.9784411392344535,0.12987012987012986,0.25333333333333335,0.7466666666666666,1.0,0.9082776459297124,0.3051948051948052,0.5066666666666667,0.4933333333333333,0.94,0.5701505179827008
432,butcher block island,product_type,176,42,0.6027603207391392,0.05747126436781609,0.11904761904761904,0.8809523809523809,1.0,0.7220756207267939,0.11494252873563218,0.3333333333333333,0.6666666666666667,1.0,0.7647167337416084,0.27586206896551724,0.6904761904761905,0.30952380952380953,0.96,0.5599920222978083
433,trundle daybed,brand_entity_proxy,273,113,1.0,0.04132231404958678,0.08849557522123894,0.911504424778761,1.0,1.0,0.08264462809917356,0.17699115044247787,0.8230088495575221,1.0,0.9902876043382983,0.2066115702479339,0.4336283185840708,0.5663716814159292,1.0,0.7883555926231031
434,bathroom lighting,brand_entity_proxy,3530,226,0.9510907186004265,0.007288629737609329,0.03982300884955752,0.9601769911504425,1.0,0.9684355467480761,0.014577259475218658,0.084070796460177,0.915929203539823,1.0,0.9827704428864427,0.03644314868804665,0.2168141592920354,0.7831858407079646,1.0,0.701122754385424
435,shoe closet,brand_entity_proxy,443,47,0.3900954117610807,0.028169014084507043,0.02127659574468085,0.9787234042553191,1.0,0.39267437355197904,0.056338028169014086,0.0425531914893617,0.9574468085106383,1.0,0.4479751487947418,0.14084507042253522,0.19148936170212766,0.8085106382978724,1.0,0.5887191070026915
436,full bed with trundle,product_type,214,46,0.8777267965010664,0.04807692307692308,0.17391304347826086,0.8260869565217391,1.0,0.8991788864918057,0.07692307692307693,0.30434782608695654,0.6956521739130435,0.8,0.7184348452125895,0.16826923076923078,0.43478260869565216,0.5652173913043479,0.7,0.4244872221710861
437,kitchen islands with seating,product_type,195,47,0.7751946280211411,0.055865921787709494,0.1276595744680851,0.8723404255319149,1.0,0.6878104729764042,0.11173184357541899,0.19148936170212766,0.8085106382978724,1.0,0.7413625405792014,0.27932960893854747,0.5957446808510638,0.4042553191489362,1.0,0.5349107514551953
438,indoor water fountain,product_type,156,101,1.0,0.06451612903225806,0.09900990099009901,0.900990099009901,1.0,0.9735859552961229,0.12903225806451613,0.18811881188118812,0.8118811881188119,1.0,0.9763758716476338,0.3032258064516129,0.45544554455445546,0.5445544554455446,0.94,0.47223297305055795
439,parsons chairs,brand_entity_proxy,3276,216,1.0,0.004111842105263158,0.046296296296296294,0.9537037037037037,1.0,1.0,0.008223684210526315,0.09259259259259259,0.9074074074074074,1.0,0.9893600507304342,0.02055921052631579,0.22685185185185186,0.7731481481481481,1.0,0.4397797671712644
440,wood bar stools,attribute_constraint,777,255,0.911298659909514,0.01310615989515072,0.03137254901960784,0.9686274509803922,1.0,0.8715018963203985,0.02621231979030144,0.058823529411764705,0.9411764705882353,1.0,0.7983797511636086,0.0655307994757536,0.12549019607843137,0.8745098039215686,1.0,0.3352372385730836
441,desk for kids,product_type,1385,78,1.0,0.00802407221664995,0.10256410256410256,0.8974358974358975,0.8,0.9780900196216153,0.0160481444332999,0.20512820512820512,0.7948717948717949,0.8,0.8978783032203379,0.03610832497492478,0.38461538461538464,0.6153846153846154,0.72,0.5587540782232088
442,above toilet cabinet,product_type,1137,70,1.0,0.02444987775061125,0.14285714285714285,0.8571428571428572,1.0,1.0,0.0488997555012225,0.2857142857142857,0.7142857142857143,1.0,0.9803711354689671,0.12224938875305623,0.6857142857142857,0.3142857142857143,1.0,0.579872819545782
443,patio design,brand_entity_proxy,409,352,1.0,0.008426966292134831,0.008522727272727272,0.9914772727272727,0.3,1.0,0.014044943820224719,0.014204545454545454,0.9857954545454546,0.25,0.9903521848605263,0.0449438202247191,0.045454545454545456,0.9545454545454546,0.32,0.5294948857722825
444,outdoor lounge chair,product_type,364,114,0.7729868713934952,0.01904761904761905,0.03508771929824561,0.9649122807017544,0.6,0.689607303705522,0.03492063492063492,0.05263157894736842,0.9473684210526316,0.55,0.6391507252910535,0.0761904761904762,0.09649122807017543,0.9035087719298246,0.48,0.287217473530916
445,chaise lounge couch,product_type,350,170,0.5960101309206757,0.006172839506172839,0.0058823529411764705,0.9941176470588236,0.3,0.6508089791498688,0.021604938271604937,0.029411764705882353,0.9705882352941176,0.4,0.6960539491019582,0.06172839506172839,0.07058823529411765,0.9294117647058824,0.42,0.17122145540500633
446,card table,product_type,4326,57,1.0,0.002861230329041488,0.17543859649122806,0.8245614035087719,1.0,1.0,0.005722460658082976,0.3508771929824561,0.6491228070175439,1.0,0.9385192784601702,0.01402002861230329,0.7719298245614035,0.22807017543859653,1.0,0.44206577706984584
447,tall buffet cabinet,attribute_constraint,212,3,0.5159958223394444,0.028846153846153848,0.0,1.0,0.6,0.6645727496963596,0.0673076923076923,0.0,1.0,0.7,0.7790715749982102,0.17307692307692307,0.3333333333333333,0.6666666666666667,0.72,0.19145600446323574
448,bed side table,product_type,203,81,0.49172233893712536,0.0,0.0,1.0,0.0,0.4571112866706063,0.005050505050505051,0.0,1.0,0.05,0.4599302142134591,0.015151515151515152,0.0,1.0,0.06,-0.26662961511449834
451,aiden black velvet bed,attribute_constraint,111,0,0.8611375561264456,0.019801980198019802,,,0.3,0.9103827127966565,0.039603960396039604,,,0.25,0.8889646052924152,0.0594059405940594,,,0.14,0.06284989496128017
452,day bed indian,product_type,105,0,1.0,0.08571428571428572,,,0.9,1.0,0.13333333333333333,,,0.7,1.0,0.3333333333333333,,,0.7,
453,midcentury tv unit,product_type,118,25,0.7373232024126578,0.05084745762711865,0.12,0.88,0.6,0.7110752994929652,0.05084745762711865,0.12,0.88,0.3,0.8412373207461579,0.0847457627118644,0.2,0.8,0.2,0.3461331557045506
454,carpet 5x6,attribute_constraint,110,0,1.0,0.025,,,0.2,0.9644899900915856,0.0375,,,0.15,0.8563489649132398,0.1375,,,0.22,0.1452843059242688
455,deer coat hooks,product_type,110,2,0.7437677542157901,0.08256880733944955,0.5,0.5,0.9,0.8058653492233786,0.1651376146788991,0.5,0.5,0.9,0.9009876004725007,0.3853211009174312,1.0,0.0,0.84,0.22989748335476154
456,wall design shelf,product_type,221,76,0.9575861412006988,0.041025641025641026,0.10526315789473684,0.8947368421052632,0.8,0.8800359463902774,0.08717948717948718,0.18421052631578946,0.8157894736842105,0.85,0.8148823953005979,0.20512820512820512,0.34210526315789475,0.6578947368421053,0.8,0.5822766664934709
457,5 gang light switch,attribute_constraint,329,0,1.0,0.057803468208092484,,,1.0,0.9676617088516802,0.10404624277456648,,,0.9,0.8586599084945663,0.1676300578034682,,,0.7,0.6375342166269594
459,tye dye duvet cover,product_type,205,19,0.7832906583706655,0.024390243902439025,0.15789473684210525,0.8421052631578947,0.5,0.6853362905157998,0.04878048780487805,0.3157894736842105,0.6842105263157895,0.5,0.8438761082262368,0.18048780487804877,0.631578947368421,0.368421052631579,0.74,0.31779748803350844
460,small wardrobe grey,attribute_constraint,111,7,0.40238166809144704,0.011904761904761904,0.0,1.0,0.1,0.5085219115542514,0.011904761904761904,0.0,1.0,0.05,0.6133131091488958,0.047619047619047616,0.0,1.0,0.1,0.22076242648180186
461,luau string lights,product_type,61,4,1.0,0.1724137931034483,1.0,0.0,1.0,1.0,0.3448275862068966,1.0,0.0,1.0,0.9788952379146523,0.5344827586206896,1.0,0.0,0.64,0.4359619929891605
464,cake cutlery,brand_entity_proxy,157,85,1.0,0.10869565217391304,0.11764705882352941,0.8823529411764706,1.0,0.9659370277440176,0.20652173913043478,0.2235294117647059,0.7764705882352941,1.0,0.9675977111805371,0.5217391304347826,0.5647058823529412,0.43529411764705883,1.0,0.5741528484069746
465,white abstract,attribute_constraint,2,1,0.7967075809905066,0.0,0.0,1.0,0.0,0.7967075809905066,0.0,0.0,1.0,0.0,0.7967075809905066,0.0,0.0,1.0,0.0,-0.9999999999999999
466,rock climbing wall kids,product_type,93,1,0.6943559465628248,0.2727272727272727,0.0,1.0,0.9,0.6937308390362024,0.45454545454545453,0.0,1.0,0.9,0.7746623170615746,0.8787878787878788,0.0,1.0,0.82,0.6831338673787327
467,town & country living curtains,product_type,150,0,1.0,0.02666666666666667,,,0.4,1.0,0.07333333333333333,,,0.55,1.0,0.16,,,0.48,
468,glow in the dark silent wall clock,multi_constraint,294,4,0.8965528509418313,0.035211267605633804,0.75,0.25,1.0,0.9636523369824598,0.07042253521126761,1.0,0.0,1.0,0.9654204208362,0.16901408450704225,1.0,0.0,0.98,0.3092189441183767
469,garage sports storage rack,product_type,161,64,0.8010066431488295,0.06369426751592357,0.125,0.875,1.0,0.8473386596021247,0.12738853503184713,0.265625,0.734375,1.0,0.8439569236771598,0.3057324840764331,0.59375,0.40625,0.96,0.6124023295488914
470,elephant framed,brand_entity_proxy,638,45,1.0,0.03508771929824561,0.2222222222222222,0.7777777777777778,1.0,0.9768332182007543,0.07017543859649122,0.4222222222222222,0.5777777777777777,1.0,0.9713852167060179,0.1649122807017544,0.9333333333333333,0.06666666666666665,0.96,0.7976937090950867
471,adjustable height artist stool,product_type,310,1,0.7962372977085499,0.04950495049504951,1.0,0.0,1.0,0.8525117533015497,0.09900990099009901,1.0,0.0,1.0,0.8712198836199478,0.23267326732673269,1.0,0.0,1.0,0.6821741784913296
