dataset,method,candidate_K,query_id,n_highest,Recall@20,returned_condensed_NDCG@10,unique_candidates
esci,Original,50,110695,5,1.0,0.6880761168768877,50
esci,Original,50,110785,5,1.0,0.958360741133531,50
esci,Original,50,110848,22,0.7272727272727273,0.7845032288776463,50
esci,Original,50,110909,6,1.0,0.9102600425372045,50
esci,Original,50,111397,1,1.0,0.3249820715608818,50
esci,Original,50,111447,14,1.0,0.862526180565181,50
esci,Original,50,111629,14,1.0,1.0,50
esci,Original,50,111828,2,1.0,0.5426474522958865,50
esci,Original,50,111876,4,0.5,0.6537991442814469,50
esci,Original,50,111913,11,0.2727272727272727,0.46900009332067494,50
esci,Original,50,111950,13,0.7692307692307693,0.8204961336016426,50
esci,Original,50,112070,3,0.6666666666666666,0.772128138183284,50
esci,Original,50,112116,12,0.5,0.529529881045764,50
esci,Original,50,112141,10,0.8,0.678648185514186,50
esci,Original,50,112578,12,0.08333333333333333,0.2200917662980802,50
esci,Original,50,112716,6,0.8333333333333334,0.8430799309826812,50
esci,Original,50,113321,32,0.34375,0.7778721720600673,50
esci,Original,50,113679,33,0.36363636363636365,0.5800389248798391,50
esci,Original,50,114588,3,1.0,0.8870931620113257,50
esci,Original,50,114599,2,0.5,0.6014800825811075,50
esci,Original,50,114650,4,1.0,0.8000463255649485,50
esci,Original,50,114793,1,1.0,0.5721851862284796,50
esci,Original,50,114905,7,0.8571428571428571,0.8755232088465724,50
esci,Original,50,114954,9,0.4444444444444444,0.5932872588751072,50
esci,Original,50,115094,26,0.6538461538461539,0.8778830991479504,50
esci,Original,50,115539,4,1.0,1.0,50
esci,Original,100,165,6,0.6666666666666666,0.6041321117531073,100
esci,Original,100,433,7,0.5714285714285714,0.3670977080822177,100
esci,Original,100,500,22,0.7272727272727273,0.735889880442304,100
esci,Original,100,541,7,0.8571428571428571,0.6498833581366646,100
esci,Original,100,598,14,0.2857142857142857,0.303795740056035,100
esci,Original,100,600,26,0.5769230769230769,0.8802531908778441,100
esci,Original,100,602,3,0.0,0.0,100
esci,Original,100,622,26,0.5,0.8555742011319007,100
esci,Original,100,637,13,0.9230769230769231,0.8156491772332682,100
esci,Original,100,861,24,0.2916666666666667,0.5375293090472332,100
esci,Original,100,933,4,0.5,0.3620582389101789,100
esci,Original,100,978,12,1.0,0.8019174103317279,100
esci,Original,100,1210,2,0.0,0.0,100
esci,Original,100,1293,10,0.5,0.24341903662974093,100
esci,Original,100,1310,1,1.0,0.4234416971578003,100
esci,Original,100,1458,15,0.6666666666666666,0.6157901422503029,100
esci,Original,100,1476,17,0.6470588235294118,0.5371441737127952,100
esci,Original,100,1530,17,0.6470588235294118,0.6536153566371479,100
esci,Original,100,1659,5,0.6,0.563672471135483,100
esci,Original,100,1816,4,0.5,0.2165272506883836,100
esci,Original,100,2286,13,0.9230769230769231,0.7182545267945977,100
esci,Original,100,2390,2,1.0,0.4244886564196135,100
esci,Original,100,2692,7,0.8571428571428571,0.8904716909596931,100
esci,Original,100,2855,7,0.8571428571428571,0.45499380226339003,100
esci,Original,100,3012,5,0.8,0.5388720266554066,100
esci,Original,100,3492,1,1.0,0.33547749337285077,100
esci,Original,100,3494,11,1.0,0.7471589728148226,100
esci,Original,100,3986,14,0.9285714285714286,0.8000380808220816,100
esci,Original,100,4299,1,1.0,0.9085252996517087,100
esci,Original,100,4321,5,0.0,0.0,100
esci,Original,100,4860,2,1.0,0.7515618133149938,100
esci,Original,100,4956,7,1.0,0.8900083568450943,100
esci,Original,100,5079,10,0.4,0.4913667441569512,100
esci,Original,100,5094,11,0.9090909090909091,0.8574317626883479,100
esci,Original,100,5419,5,1.0,0.7021791262532614,100
esci,Original,100,5787,2,0.0,0.0,100
esci,Original,100,5921,2,1.0,0.7322910139201898,100
esci,Original,100,6138,3,1.0,0.49544159036896585,100
esci,Original,100,6685,8,1.0,0.7841915457887512,100
esci,Original,100,7034,1,1.0,0.5781016159281023,100
esci,Original,100,7126,7,1.0,0.9763959044601911,100
esci,Original,100,7303,12,1.0,0.9233711941225413,100
esci,Original,100,7340,2,1.0,0.6048047613542867,100
esci,Original,100,7545,12,1.0,0.735889880442304,100
esci,Original,100,7581,10,1.0,0.7211478921088604,100
esci,Original,100,8063,12,0.9166666666666666,0.7951657524814092,100
esci,Original,100,8519,8,0.625,0.4457356749218963,100
esci,Original,100,8605,6,0.8333333333333334,0.8696762340896296,100
esci,Original,100,8740,1,0.0,0.1573389756988531,100
esci,Original,100,9096,11,1.0,0.8677182466561869,100
esci,Original,100,9695,9,0.6666666666666666,0.6328426487563722,100
esci,Original,100,9776,9,0.8888888888888888,0.7170044799408865,100
esci,Original,100,9967,3,0.3333333333333333,0.1480409554829326,100
esci,Original,100,10312,20,0.35,0.6119003664005663,100
esci,Original,100,10370,10,1.0,0.7682269253321375,100
esci,Original,100,11509,5,0.0,0.03217535164272914,100
esci,Original,100,11621,1,0.0,0.12042105866401148,100
esci,Original,100,11875,5,1.0,0.8346123584921606,100
esci,Original,100,11925,28,0.5,1.0,100
esci,Original,100,12176,27,0.2222222222222222,0.7059054020403314,100
esci,Original,100,12432,12,0.5833333333333334,0.79726230618049,100
esci,Original,100,12557,8,0.5,0.5457413237821278,100
esci,Original,100,12664,5,1.0,0.5271205242707598,100
esci,Original,100,12809,4,1.0,0.7315248061857103,100
esci,Original,100,13089,32,0.46875,0.7278365525555345,100
esci,Original,100,13169,11,0.6363636363636364,0.7118729459992799,100
esci,Original,100,13471,21,0.6190476190476191,0.8701249883466594,100
esci,Original,100,13639,15,1.0,0.77990823370192,100
esci,Original,100,13785,8,0.625,0.7520081556163193,100
esci,Original,100,13954,13,0.8461538461538461,0.9009587051658641,100
esci,Original,100,14346,10,0.5,0.6275071330616561,100
esci,Original,100,14880,4,0.75,0.6096199500078984,100
esci,Original,100,14882,11,0.7272727272727273,0.3061835571987824,100
esci,Original,100,15154,28,0.0,0.0,100
esci,Original,100,15164,7,1.0,0.8057486443894011,100
esci,Original,100,15311,10,0.9,0.7724430755333405,100
esci,Original,100,15647,21,0.6190476190476191,0.5096366183174322,100
esci,Original,100,15716,14,0.8571428571428571,0.9375119002569006,100
esci,Original,100,15777,12,0.8333333333333334,0.6836979923136342,100
esci,Original,100,15807,15,1.0,0.88995411685096,100
esci,Original,100,16613,9,0.7777777777777778,0.8637176700011504,100
esci,Original,100,16684,13,1.0,0.6547301623734613,100
esci,Original,100,17384,11,1.0,0.5154118162682931,100
esci,Original,100,17607,17,0.6470588235294118,0.5579377864560461,100
esci,Original,100,17689,3,1.0,0.4746170998147215,100
esci,Original,100,17742,12,0.4166666666666667,0.5990887610462241,100
esci,Original,100,18356,7,1.0,0.9183362520399361,100
esci,Original,100,18553,21,0.47619047619047616,0.44614340037510297,100
esci,Original,100,18679,8,0.875,0.9022192254212011,100
esci,Original,100,18682,8,1.0,0.9073071695693755,100
esci,Original,100,18932,10,1.0,0.7446587009526715,100
esci,Original,100,19053,14,1.0,0.8802531908778441,100
esci,Original,100,19134,2,1.0,0.8968910341795309,100
esci,Original,100,19268,21,0.3333333333333333,0.6452281904391156,100
esci,Original,100,19369,11,0.5454545454545454,0.6757175669236831,100
esci,Original,100,19372,15,0.9333333333333333,1.0,100
esci,Original,100,19380,2,0.5,0.6131471927654584,100
esci,Original,100,19619,2,1.0,0.9197207891481876,100
esci,Original,100,19694,7,1.0,0.7039890038878336,100
esci,Original,100,19953,3,1.0,0.6772591130899146,100
esci,Original,100,20037,32,0.46875,0.8177650911347445,100
esci,Original,100,20185,4,1.0,0.80092405167436,100
esci,Original,100,20307,5,0.8,0.830419897363192,100
esci,Original,100,20315,10,1.0,0.8436999957868074,100
esci,Original,100,20385,2,1.0,1.0,100
esci,Original,100,20500,5,0.8,0.21239620748405597,100
esci,Original,100,20523,3,0.3333333333333333,0.23463936301137822,100
esci,Original,100,20788,5,1.0,0.9603411057130445,100
esci,Original,100,21481,17,0.6470588235294118,0.9363792118010483,100
esci,Original,100,21645,13,1.0,0.795648227087262,100
esci,Original,100,22173,9,1.0,0.6856047648682206,100
esci,Original,100,22211,3,1.0,0.6097606177811876,100
esci,Original,100,22441,7,1.0,0.7474357915808134,100
esci,Original,100,22639,9,0.6666666666666666,0.7636487444468191,100
esci,Original,100,23148,4,1.0,0.7352204765961387,100
esci,Original,100,23260,15,0.06666666666666667,0.2339780106854357,100
esci,Original,100,23744,1,0.0,0.18913833857846243,100
esci,Original,100,24082,5,0.8,0.6165769345360886,100
esci,Original,100,24402,6,0.6666666666666666,0.39502230332085453,100
esci,Original,100,24504,4,1.0,0.8595518966801226,100
esci,Original,100,24668,8,0.625,0.7368269004921895,100
esci,Original,100,24697,2,1.0,0.9643148140512959,100
esci,Original,100,24831,19,0.7368421052631579,0.8000380808220816,100
esci,Original,100,25132,12,0.25,0.46900009332067494,100
esci,Original,100,25426,5,1.0,0.9490599786992086,100
esci,Original,100,25497,1,1.0,0.5015658721533237,100
esci,Original,100,25516,5,1.0,0.953251479225142,100
esci,Original,100,25591,3,1.0,0.8810972025975865,100
esci,Original,100,26321,9,1.0,0.7682883200460502,100
esci,Original,100,26642,10,0.6,0.7416093587141357,100
esci,Original,100,26872,5,1.0,0.6646025499648499,100
esci,Original,100,27927,8,1.0,0.8663287511909937,100
esci,Original,100,28198,15,1.0,1.0,100
esci,Original,100,28637,4,0.5,0.2691828628414762,100
esci,Original,100,29049,4,0.5,0.44149241373678083,100
esci,Original,100,29123,11,1.0,0.742677850068793,100
esci,Original,100,29488,7,1.0,0.9893144529705764,100
esci,Original,100,29596,12,0.75,0.8630152897016883,100
esci,Original,100,29729,9,0.7777777777777778,0.8383261242096235,100
esci,Original,100,29868,10,0.7,0.791726719367984,100
esci,Original,100,29928,5,0.8,0.847378080795066,100
esci,Original,100,29941,2,1.0,0.4753822688277479,100
esci,Original,100,29945,5,1.0,0.8546130868102396,100
esci,Original,100,29952,4,1.0,0.7177068815857365,100
esci,Original,100,30020,1,1.0,0.7383583406968321,100
esci,Original,100,30318,12,1.0,0.9294415579191924,100
esci,Original,100,31573,2,1.0,0.6835280820546344,100
esci,Original,100,31659,7,1.0,0.9485860702973006,100
esci,Original,100,31724,6,1.0,0.8962339563021714,100
esci,Original,100,31889,2,0.5,0.6072736399106358,100
esci,Original,100,32142,10,1.0,0.8661124847434848,100
esci,Original,100,32164,13,0.0,0.0,100
esci,Original,100,32311,11,0.18181818181818182,0.35895421017163476,100
esci,Original,100,32350,9,0.1111111111111111,0.23345934721191128,100
esci,Original,100,32351,4,1.0,0.9408179638277638,100
esci,Original,100,32430,19,0.631578947368421,0.8703516819116243,100
esci,Original,100,32612,2,0.5,0.27674755663459705,100
esci,Original,100,32812,4,1.0,0.9362215626452036,100
esci,Original,100,32917,7,0.2857142857142857,0.3037248020012044,100
esci,Original,100,33004,10,0.8,0.8661124847434848,100
esci,Original,100,33735,20,0.65,0.8643851368046714,100
esci,Original,100,34128,26,0.7307692307692307,0.9009587051658641,100
esci,Original,100,34229,6,1.0,0.8712345239874681,100
esci,Original,100,34443,7,1.0,0.8753272094070745,100
esci,Original,100,34775,3,1.0,0.9240247746168361,100
esci,Original,100,34817,10,1.0,0.7781045000971726,100
esci,Original,100,35117,8,1.0,0.9967622486737456,100
esci,Original,100,35242,2,0.0,0.1332648019952541,100
esci,Original,100,35755,15,1.0,0.9146904720674044,100
esci,Original,100,36669,2,0.5,0.6131471927654584,100
esci,Original,100,36678,2,0.0,0.0,100
esci,Original,100,36753,12,0.3333333333333333,0.5388856921828066,100
esci,Original,100,36912,1,1.0,0.42954213291238613,100
esci,Original,100,36960,2,1.0,0.8227386463557405,100
esci,Original,100,37451,1,1.0,0.6463954041350359,100
esci,Original,100,37466,24,0.4583333333333333,0.5759129830479104,100
esci,Original,100,37498,2,1.0,0.845535892286146,100
esci,Original,100,37670,13,0.5384615384615384,0.7581362900257943,100
esci,Original,100,37789,1,1.0,1.0,100
esci,Original,100,38679,2,1.0,0.6114282519932192,100
esci,Original,100,39022,3,1.0,0.9621682683565982,100
esci,Original,100,39107,12,0.9166666666666666,0.92663607790064,100
esci,Original,100,39157,2,0.5,0.27068606878965346,100
esci,Original,100,39263,2,0.5,0.23637376781572322,100
esci,Original,100,40165,1,1.0,0.527567576335355,100
esci,Original,100,40292,7,1.0,0.995686905982259,100
esci,Original,100,40356,1,1.0,1.0,100
esci,Original,100,40483,29,0.5862068965517241,1.0,100
esci,Original,100,40528,3,1.0,0.5757196180583177,100
esci,Original,100,40573,23,0.30434782608695654,0.5067837010870874,100
esci,Original,100,40615,1,1.0,0.5569849955819004,100
esci,Original,100,40834,7,0.8571428571428571,0.35763320407476046,100
esci,Original,100,41423,24,0.4166666666666667,0.5093242997939936,100
esci,Original,100,41492,13,0.7692307692307693,0.8096947487970363,100
esci,Original,100,41502,11,0.9090909090909091,0.8669534581760927,100
esci,Original,100,41795,11,1.0,0.7529068996617514,100
esci,Original,100,42118,3,1.0,0.9294274389393498,100
esci,Original,100,42332,13,1.0,0.775982505679665,100
esci,Original,100,42405,1,1.0,0.5417600288167298,100
esci,Original,100,42445,6,1.0,0.9495662644168644,100
esci,Original,100,42964,12,0.8333333333333334,0.7134842762825241,100
esci,Original,100,42968,4,1.0,0.9076865198218551,100
esci,Original,100,43579,11,0.45454545454545453,0.5365836468521857,100
esci,Original,100,43948,2,0.5,0.3493885443151824,100
esci,Original,100,43961,1,1.0,0.5925498905320976,100
esci,Original,100,43983,4,1.0,0.758307832557512,100
esci,Original,100,44424,4,1.0,0.5813272950661174,100
esci,Original,100,44706,3,1.0,0.8103020898263308,100
esci,Original,100,44816,12,0.0,0.0,100
esci,Original,100,44845,7,0.7142857142857143,0.648351110805566,100
esci,Original,100,44960,12,1.0,0.7731415537059997,100
esci,Original,100,45294,1,1.0,0.2890648263178879,100
esci,Original,100,45464,16,0.75,0.9233711941225413,100
esci,Original,100,45588,4,0.75,0.5921004716895418,100
esci,Original,100,45713,12,0.08333333333333333,0.2200917662980802,100
esci,Original,100,45745,10,1.0,0.7545968598794698,100
esci,Original,100,45843,3,0.6666666666666666,0.7384759521147071,100
esci,Original,100,45928,0,,0.7273298443105221,100
esci,Original,100,45990,9,1.0,0.7086036240496157,100
esci,Original,100,46008,8,1.0,0.5801166225999684,100
esci,Original,100,46089,7,0.7142857142857143,0.8085741066400353,100
esci,Original,100,46097,6,1.0,0.7180295294504765,100
esci,Original,100,46149,15,1.0,0.9273697171216337,100
esci,Original,100,46177,9,0.6666666666666666,0.6173309184975168,100
esci,Original,100,46471,10,1.0,0.8170849596225693,100
esci,Original,100,46910,7,1.0,0.8200985126166128,100
esci,Original,100,47106,9,0.7777777777777778,0.6621187383957191,100
esci,Original,100,47213,8,0.875,0.8528484042914674,100
esci,Original,100,47217,15,1.0,0.9146904720674044,100
esci,Original,100,47526,24,0.5,1.0,100
esci,Original,100,47631,28,0.21428571428571427,0.7273298443105221,100
esci,Original,100,47857,26,0.6538461538461539,0.9375119002569006,100
esci,Original,100,47892,9,0.0,0.0,100
esci,Original,100,48397,12,0.9166666666666666,0.8627569126021613,100
esci,Original,100,48914,22,0.6363636363636364,0.4422429376536609,100
esci,Original,100,48929,19,0.3157894736842105,0.727329844310522,100
esci,Original,100,49077,11,0.36363636363636365,0.5637884576902257,100
esci,Original,100,49201,10,0.8,0.8767504106920982,100
esci,Original,100,49481,1,1.0,0.06011027560557593,100
esci,Original,100,49972,6,1.0,0.8724628022970763,100
esci,Original,100,50118,13,0.9230769230769231,0.9375119002569006,100
esci,Original,100,50311,18,0.8333333333333334,0.7948555644900177,100
esci,Original,100,50356,5,1.0,0.6148900687577193,100
esci,Original,100,50494,7,0.8571428571428571,0.901374479435942,100
esci,Original,100,51056,1,1.0,0.5105354996674308,100
esci,Original,100,51227,13,1.0,0.9233711941225413,100
esci,Original,100,51454,11,1.0,0.7967610662472993,100
esci,Original,100,52230,13,0.5384615384615384,0.590255221140974,100
esci,Original,100,52255,9,0.3333333333333333,0.40607084833488344,100
esci,Original,100,52348,1,1.0,0.5925498905320976,100
esci,Original,100,52482,1,1.0,0.8983975482184146,100
esci,Original,100,52830,3,0.6666666666666666,0.7596795333965304,100
esci,Original,100,53042,8,1.0,0.9136879824045631,100
esci,Original,100,53114,2,1.0,0.8522945242007884,100
esci,Original,100,53284,6,1.0,0.3257192188287456,100
esci,Original,100,53328,13,1.0,0.8698127568102422,100
esci,Original,100,53451,3,1.0,0.15937185911299065,100
esci,Original,100,54039,13,1.0,0.808996270624377,100
esci,Original,100,54044,2,1.0,0.9219180243454468,100
esci,Original,100,54558,7,1.0,0.700618633671834,100
esci,Original,100,54634,5,1.0,0.9498222229578206,100
esci,Original,100,54889,1,1.0,0.5396880800129658,100
esci,Original,100,55280,5,1.0,0.9394404423024433,100
esci,Original,100,55365,3,1.0,0.9992168579591335,100
esci,Original,100,55531,5,0.6,0.7096210797493396,100
esci,Original,100,55677,12,0.4166666666666667,0.6551466258125147,100
esci,Original,100,56281,5,1.0,0.9976668094645764,100
esci,Original,100,56758,3,1.0,0.48098641535927616,100
esci,Original,100,57100,14,1.0,0.9339724701105759,100
esci,Original,100,57276,24,0.5416666666666666,0.7401644387218663,100
esci,Original,100,57921,29,0.5862068965517241,0.9339724701105759,100
esci,Original,100,58044,3,1.0,0.8671213269673916,100
esci,Original,100,58233,13,0.07692307692307693,0.2200917662980802,100
esci,Original,100,58514,11,1.0,0.783309128675243,100
esci,Original,100,58597,15,0.8666666666666667,0.862526180565181,100
esci,Original,100,59963,11,0.5454545454545454,0.7273298443105221,100
esci,Original,100,60628,4,1.0,0.8226534207311043,100
esci,Original,100,61329,14,1.0,0.9233711941225413,100
esci,Original,100,61522,9,0.8888888888888888,0.5917935853108561,100
esci,Original,100,61574,10,1.0,0.7390203713558094,100
esci,Original,100,61598,3,1.0,0.8622176610037116,100
esci,Original,100,61723,2,1.0,1.0,100
esci,Original,100,61798,11,1.0,0.8389574121760603,100
esci,Original,100,61830,3,1.0,0.9736989758809539,100
esci,Original,100,61961,8,0.875,0.7251488608301414,100
esci,Original,100,62478,8,1.0,0.882892613843742,100
esci,Original,100,62513,13,0.6923076923076923,0.8767137607315195,100
esci,Original,100,62558,3,0.6666666666666666,0.743060494692664,100
esci,Original,100,62858,10,0.7,0.7997932398308165,100
esci,Original,100,62937,2,0.5,0.2640681225725909,100
esci,Original,100,62954,34,0.47058823529411764,1.0,100
esci,Original,100,63291,5,1.0,0.8752854726973748,100
esci,Original,100,63701,3,1.0,0.9736989758809539,100
esci,Original,100,63917,28,0.5714285714285714,1.0,100
esci,Original,100,63927,7,0.8571428571428571,0.9017646483581271,100
esci,Original,100,64191,1,0.0,0.0386918763848282,100
esci,Original,100,64212,8,0.75,0.5767413513954027,100
esci,Original,100,64296,2,0.5,0.23637376781572322,100
esci,Original,100,64880,2,1.0,0.7658923597070731,100
esci,Original,100,65197,7,1.0,0.5420913389044724,100
esci,Original,100,65347,4,0.0,0.07721314976186391,100
esci,Original,100,65397,13,0.7692307692307693,0.9233711941225413,100
esci,Original,100,65683,21,0.6190476190476191,0.9363792118010483,100
esci,Original,100,65798,6,1.0,0.7342821514859478,100
