query_id,cNDCG@10,cNDCG@20,Recall@20,HighestRecall@20,RelevantHidden@20,VI@20_query,has_highest
73282,0.7077430435460863,0.7785571577794044,0.42857142857142855,0.5714285714285714,0.4285714285714286,0.0,True
73400,0.30048223429090076,0.4917228169842955,0.4878048780487805,0.6923076923076923,0.3076923076923077,0.15384615384615385,True
73401,0.7044948650760122,0.8430425163130846,0.875,0.9230769230769231,0.07692307692307687,0.15384615384615385,True
73522,0.9648071969112169,0.9648399791381789,0.7142857142857143,1.0,0.0,0.0,True
73746,0.9234358660673045,0.9239012002998225,1.0,1.0,0.0,0.0,True
73944,0.8438113259056037,0.971620457969991,0.75,1.0,0.0,0.0,True
74270,0.9341154744287515,0.9450471143536672,0.9333333333333333,1.0,0.0,0.0,True
74336,0.8622095837216639,0.8630385594004802,0.5,1.0,0.0,0.0,True
74620,0.8516968813091663,0.9233220880900271,0.875,1.0,0.0,0.14285714285714285,True
74628,0.7821091513649008,0.7121179132600461,0.45,0.5416666666666666,0.45833333333333337,0.20833333333333334,True
74654,0.8223176659650407,0.7337612356851604,0.5135135135135135,0.625,0.375,0.125,True
74782,0.7446249219636066,0.8263996397127786,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,True
75417,0.2624121491415373,0.5754645619816758,1.0,1.0,0.0,0.16666666666666666,True
75512,1.0,0.8910600759726663,0.5,0.6071428571428571,0.3928571428571429,0.10714285714285714,True
75831,0.3415062638283553,0.5602631356242408,0.0,0.0,1.0,0.0,True
75925,0.7138639676352395,0.7153641856767418,0.625,1.0,0.0,0.0,True
76144,0.8643851368046714,0.9776700103564383,0.875,0.9166666666666666,0.08333333333333337,0.08333333333333333,True
76820,0.682230146374314,0.682230146374314,0.0,0.0,1.0,0.14285714285714285,True
76904,0.4403730910875078,0.6549143206530592,0.1875,0.14285714285714285,0.8571428571428572,0.14285714285714285,True
76950,0.8335292363957784,0.8194095031035822,0.425,0.5909090909090909,0.40909090909090906,0.22727272727272727,True
76969,0.9496409219211891,0.9498770172154992,1.0,1.0,0.0,0.0,True
77343,0.6898480312672766,0.7184582200867112,0.5294117647058824,0.6666666666666666,0.33333333333333337,0.08333333333333333,True
78347,0.6985663674726268,0.7180072537375443,0.75,1.0,0.0,0.0,True
79143,0.5576732419961955,0.7080701334739238,0.15384615384615385,0.14285714285714285,0.8571428571428572,0.0,True
79505,0.9061595192741448,0.9681933357222429,1.0,1.0,0.0,0.0,True
80305,0.8089669167174596,0.9446053337067908,0.875,1.0,0.0,0.0,True
80453,0.7546739454424488,0.7646794170652549,1.0,1.0,0.0,0.0,True
80880,0.849755430832745,0.9629112064596068,0.875,0.9166666666666666,0.08333333333333337,0.0,True
81029,0.041599333191464354,0.3208850172371263,0.2857142857142857,0.0,1.0,0.0,True
81301,0.18271628790544484,0.3357043774098628,0.3888888888888889,0.3,0.7,0.2,True
81478,0.7625747473528075,0.7638195736145887,0.3125,0.8,0.19999999999999996,0.0,True
