query_id,cNDCG@10,cNDCG@20,Recall@20,HighestRecall@20,RelevantHidden@20,VI@20_query,has_highest
5079,0.47318056491533783,0.696656859759732,0.375,0.2,0.8,0.0,True
5094,0.793041126184379,0.9558752765099559,0.8125,0.7272727272727273,0.2727272727272727,0.09090909090909091,True
5419,0.6891894998119791,0.8656272022056465,0.875,1.0,0.0,0.0,True
5787,0.6974197706720918,0.6974197706720918,0.6666666666666666,0.5,0.5,0.0,True
5921,0.799141460900504,0.799141460900504,0.6666666666666666,0.5,0.5,0.0,True
6138,0.8878747599446625,0.8885562240956565,0.8666666666666667,1.0,0.0,0.0,True
6685,0.5220762446604039,0.7234419061234636,0.6,0.625,0.375,0.0,True
7034,0.5219403281436985,0.5279480862582693,0.13333333333333333,0.0,1.0,0.0,True
7126,0.9567088030780989,0.9567866478352153,0.9230769230769231,1.0,0.0,0.0,True
7303,0.5472053091025101,0.7466751329374185,0.7857142857142857,0.8333333333333334,0.16666666666666663,0.0,True
7340,0.583158469537319,0.587045186432315,0.875,1.0,0.0,0.0,True
7545,0.7006202078110878,0.8825507975736591,0.9375,1.0,0.0,0.0,True
7581,0.6740820284374657,0.8522675846935047,0.9166666666666666,1.0,0.0,0.0,True
8063,0.77990823370192,0.8516811396432227,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.25,True
8519,0.5100429371873106,0.7116171976412982,0.7857142857142857,0.75,0.25,0.0,True
8605,0.8417771098923534,0.9174277132670569,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,True
8740,0.519033049336708,0.5238993765901195,0.5,1.0,0.0,0.0,True
9096,0.7470646254839298,0.9243055264692748,0.9333333333333333,1.0,0.0,0.09090909090909091,True
9695,0.6409002792847589,0.7597480808186046,0.8125,0.8888888888888888,0.11111111111111116,0.1111111111111111,True
9776,0.47758536154906267,0.7213376219160903,0.75,0.7777777777777778,0.2222222222222222,0.1111111111111111,True
9967,0.30281242839865,0.4337144185668472,0.0,0.0,1.0,0.3333333333333333,True
10312,0.5857578051908311,0.5569642215422821,0.375,0.3,0.7,0.0,True
10370,0.6547216238913565,0.8813174347897664,1.0,1.0,0.0,0.0,True
11509,0.3848873119749194,0.5644204601443891,0.21428571428571427,0.0,1.0,0.0,True
11621,0.6471247982008933,0.6515593677365488,0.06666666666666667,0.0,1.0,0.0,True
11875,0.7153270361505911,0.8164658560835886,0.9230769230769231,1.0,0.0,0.0,True
11925,1.0,0.8917102793264183,0.3055555555555556,0.39285714285714285,0.6071428571428572,0.03571428571428571,True
12176,0.5801689677287333,0.6607237436449188,0.13953488372093023,0.18518518518518517,0.8148148148148149,0.0,True
12432,0.7411712079974003,0.91861808233081,0.13333333333333333,0.16666666666666666,0.8333333333333334,0.0,True
12557,0.6228431119793787,0.6234492385888405,0.4444444444444444,0.5,0.5,0.0,True
12664,0.3930144621809342,0.6377011141946065,1.0,1.0,0.0,0.2,True
12809,0.6170647376214621,0.6170647376214621,0.4,0.25,0.75,0.0,True
13089,0.853648803993702,0.871147045717594,0.5,0.5,0.5,0.15625,True
13169,0.8047563356957212,0.9667647159308405,0.6875,0.7272727272727273,0.2727272727272727,0.0,True
13471,0.7542334272422008,0.7041073990270885,0.5555555555555556,0.6190476190476191,0.38095238095238093,0.09523809523809523,True
13639,0.77990823370192,0.8711304194636228,0.9333333333333333,0.9333333333333333,0.06666666666666665,0.06666666666666667,True
13785,0.8892710715073034,0.9649851980847877,0.5384615384615384,0.625,0.375,0.0,True
13954,0.8560100498014795,0.9697644126521513,0.9333333333333333,0.9230769230769231,0.07692307692307687,0.0,True
14346,0.7389255649939181,0.9170445988349184,0.3333333333333333,0.4,0.6,0.0,True
14880,0.7315682114753617,0.7315682114753617,0.75,0.75,0.25,0.0,True
14882,0.4190733611698547,0.5488524897114848,0.6060606060606061,0.7272727272727273,0.2727272727272727,0.0,True
15154,0.8910545756824505,0.9296901803813395,0.03225806451612903,0.03571428571428571,0.9642857142857143,0.0,True
15164,0.6341457845148766,0.7066990286797606,0.875,1.0,0.0,0.0,True
15311,0.6960554169609594,0.8731724948779841,0.8461538461538461,0.8,0.19999999999999996,0.0,True
15647,0.4119288345215599,0.38041607896348645,0.40625,0.38095238095238093,0.6190476190476191,0.09523809523809523,True
15716,0.7598083232678466,0.789502436506742,0.5128205128205128,0.7857142857142857,0.2142857142857143,0.07142857142857142,True
15777,0.8630152897016883,0.9717629572279933,0.6923076923076923,0.6666666666666666,0.33333333333333337,0.16666666666666666,True
15807,0.9216017310213247,0.9809674080045071,0.8,0.8,0.19999999999999996,0.0,True
16613,0.8170203356175916,0.9415004901433062,0.38461538461538464,0.4444444444444444,0.5555555555555556,0.1111111111111111,True
16684,0.734229514639633,0.9133972606983204,0.6875,0.6153846153846154,0.3846153846153846,0.15384615384615385,True
17384,0.5720050490517153,0.7534160174638701,0.75,0.7272727272727273,0.2727272727272727,0.09090909090909091,True
17607,0.38841364083036506,0.5606946192715988,0.7692307692307693,0.7058823529411765,0.2941176470588235,0.058823529411764705,True
17689,0.6415610491143672,0.6441410653051999,0.625,1.0,0.0,0.3333333333333333,True
17742,0.8285452329852562,0.945420366934095,0.2857142857142857,0.25,0.75,0.0,True
18356,0.791363466583497,0.7920786347238948,0.8888888888888888,1.0,0.0,0.0,True
18553,0.5166473525614558,0.40365155145097475,0.41935483870967744,0.38095238095238093,0.6190476190476191,0.19047619047619047,True
18679,0.9211211415486211,0.9198724510612635,0.7391304347826086,0.875,0.125,0.0,True
18682,0.8966702283960613,0.9665491440894028,0.8125,1.0,0.0,0.0,True
18932,0.580902606949727,0.8094103320680675,1.0,1.0,0.0,0.0,True
19053,0.9312630902825905,0.9824155041273129,0.9375,0.9285714285714286,0.0714285714285714,0.07142857142857142,True
19134,0.6237353213132497,0.7821001543770622,0.2,0.5,0.5,0.0,True
19268,0.46564733598077157,0.655146238079404,0.21739130434782608,0.19047619047619047,0.8095238095238095,0.0,True
19369,0.7326511689118403,0.901452079892306,0.6666666666666666,0.6363636363636364,0.36363636363636365,0.0,True
19372,0.862526180565181,0.9347834547894404,0.875,0.8666666666666667,0.1333333333333333,0.0,True
19380,0.6131471927654584,0.7741900178546666,0.5,0.5,0.5,0.0,True
19619,0.9197207891481876,0.9197207891481876,1.0,1.0,0.0,0.0,True
19694,0.8964130125062558,0.8967393135003642,0.8,1.0,0.0,0.0,True
19953,0.8436597467494126,0.8477164256374495,0.5384615384615384,1.0,0.0,0.0,True
20037,0.4916067357474674,0.5685483250029514,0.5,0.40625,0.59375,0.125,True
20185,0.6661665384052078,0.7723050635350346,1.0,1.0,0.0,0.0,True
20307,0.9284591831945489,0.9284591831945489,0.8,0.8,0.19999999999999996,0.0,True
20315,0.7447033796761523,0.9218625447933358,0.875,1.0,0.0,0.0,True
20385,0.32555261828105275,0.4958741773858357,1.0,1.0,0.0,0.0,True
20500,0.647655025189266,0.8131068695625044,0.9285714285714286,1.0,0.0,0.0,True
20523,0.46927872602275644,0.7126502210135313,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,True
20788,0.55046477332727,0.6458119442750081,0.7692307692307693,0.8,0.19999999999999996,0.0,True
21481,0.6007181063381056,0.6734094730022965,0.6666666666666666,0.7058823529411765,0.2941176470588235,0.0,True
21645,0.7724430755333405,0.9340071957011477,0.9375,0.9230769230769231,0.07692307692307687,0.0,True
22173,0.4596216179351173,0.7052237339427753,0.9333333333333333,0.8888888888888888,0.11111111111111116,0.0,True
22211,0.3296391928312025,0.4584822648206827,1.0,1.0,0.0,0.0,True
22441,0.8537096684519153,0.8602942730837307,1.0,1.0,0.0,0.0,True
22639,0.808722922374749,0.9326135958978357,0.45454545454545453,0.5555555555555556,0.4444444444444444,0.0,True
23148,0.8790163858486522,0.8790163858486522,0.6,0.75,0.25,0.0,True
23260,0.8910545756824505,0.956888672828683,0.0,0.0,1.0,0.0,True
23744,0.04388065628739695,0.29357029064664153,0.1875,0.0,1.0,0.0,True
24082,0.6156475529120836,0.7098366839349561,0.8888888888888888,0.8,0.19999999999999996,0.0,True
24402,0.2527709758675433,0.5595251098844787,0.6875,0.3333333333333333,0.6666666666666667,0.16666666666666666,True
24504,0.955815285249323,0.9560811096433054,1.0,1.0,0.0,0.0,True
24668,0.7953043526575202,0.7965870404526003,0.15151515151515152,0.5,0.5,0.25,True
24697,0.8476916974292843,0.849339253444968,0.75,1.0,0.0,0.0,True
24831,0.9009587051658641,0.7611439609030994,0.48717948717948717,0.6842105263157895,0.3157894736842105,0.05263157894736842,True
25132,0.791726719367984,0.9651082847436759,0.25,0.25,0.75,0.0,True
25426,0.9303106976574131,0.9330347647104912,0.8181818181818182,1.0,0.0,0.0,True
25497,0.49233973542264414,0.5681139044575275,0.8666666666666667,1.0,0.0,0.0,True
25516,0.9097107537400257,0.9098003197504645,0.75,1.0,0.0,0.0,True
25591,0.8218185268357401,0.823101063470038,0.625,1.0,0.0,0.0,True
26321,0.9897059297437528,0.989711216930318,0.8666666666666667,1.0,0.0,0.0,True
26642,0.7906642236767398,0.9662128580928092,0.5,0.6,0.4,0.0,True
26872,0.9615236894301382,0.961725421644045,0.9375,1.0,0.0,0.0,True
27927,0.9851514063429595,0.9851514063429595,0.875,0.875,0.125,0.0,True
28198,0.934408318780155,0.9904813071164753,1.0,1.0,0.0,0.0,True
28637,0.5205067333228022,0.7319336330092563,0.0,0.0,1.0,0.0,True
29049,1.0,1.0,1.0,1.0,0.0,0.25,True
29123,0.841492960259019,0.9567859871391521,0.9285714285714286,1.0,0.0,0.0,True
29488,0.657693459367635,0.8075939902284709,0.75,1.0,0.0,0.42857142857142855,True
29596,0.92663607790064,0.9816074036612062,0.5,0.5,0.5,0.08333333333333333,True
29729,0.8325300031917802,0.9477463741315953,0.625,0.7777777777777778,0.2222222222222222,0.0,True
29868,0.7125523635307983,0.9391481744292084,0.7,0.7,0.30000000000000004,0.1,True
29928,0.6768150996051789,0.857396996741289,0.5,0.6,0.4,0.0,True
29941,0.409077630387085,0.4259829595471907,0.7,1.0,0.0,0.0,True
29945,0.5647851742144834,0.7469899508864344,0.875,1.0,0.0,0.0,True
29952,0.5165576587324968,0.725922129791625,0.375,0.25,0.75,0.0,True
30020,0.9939066248291566,0.9963496877960089,0.07692307692307693,1.0,0.0,0.0,True
30318,0.862526180565181,0.9166729679033951,0.875,0.8333333333333334,0.16666666666666663,0.0,True
31573,0.583158469537319,0.587045186432315,0.5,0.5,0.5,0.5,True
31659,1.0,1.0,1.0,1.0,0.0,0.0,True
31724,0.7294965722454142,0.8140852144668546,0.21428571428571427,0.3333333333333333,0.6666666666666667,0.0,True
31889,0.5317847194141466,0.6639053670993865,0.8666666666666667,0.5,0.5,0.0,True
32142,0.8643851368046714,0.9805633265227661,0.875,1.0,0.0,0.0,True
32164,0.29620104748621207,0.3983253770795039,0.1111111111111111,0.07692307692307693,0.9230769230769231,0.0,True
32311,0.8364586133797037,0.9516522311444985,0.18181818181818182,0.18181818181818182,0.8181818181818181,0.0,True
32350,0.7715540475420394,0.9526151196272511,0.0,0.0,1.0,0.0,True
32351,0.955815285249323,0.9559090857235135,0.3333333333333333,0.75,0.25,0.0,True
32430,0.5434870066790534,0.5418901011915912,0.40540540540540543,0.42105263157894735,0.5789473684210527,0.10526315789473684,True
32612,0.5857285890950182,0.6168709334247653,0.375,0.5,0.5,0.0,True
32812,0.9422240875674773,0.9425670811571182,0.875,1.0,0.0,0.0,True
32917,0.3902806849831658,0.6068442750243739,0.1875,0.0,1.0,0.0,True
33004,0.8714237384631928,0.9911158253138835,0.6875,0.9,0.09999999999999998,0.1,True
33735,0.6733411487949206,0.6846720951894784,0.5806451612903226,0.65,0.35,0.05,True
34128,1.0,0.8211807634998859,0.4444444444444444,0.46153846153846156,0.5384615384615384,0.038461538461538464,True
34229,0.8848582685321188,0.9631872284245676,0.9333333333333333,1.0,0.0,0.0,True
34443,0.6186857722089301,0.760769806496458,0.8,0.8571428571428571,0.1428571428571429,0.0,True
